Id,URL,Title,Original Title,Author,Date,Styles,Series,Genre,Media,Location,Dimensions,Description,Wiki Description,Tags,Img,image_urls
65,https://www.wikiart.org/en/bernadette-resha/singing-for-the-full-moon-2016,Singing for the Full Moon,,Bernadette Resha,2016,Outsider art,,animal painting,,,,,,"Botany,Plant,Flower",img/full/0ef1853ce3849b6a85e27bc7333a362bbb6cf4fb.jpg,https://uploads5.wikiart.org/00314/images/bernadette-resha/singing-for-the-full-moon-2016.jpg
66,https://www.wikiart.org/en/bernadette-resha/charming-three-2015,Charming Three,,Bernadette Resha,2015,Outsider art,,flower painting,,,,,,"Sunflower,Flower,Sunflowerseed,Plant,Vegetarianfood,Sky",img/full/78b83d7cc0ba57fce69df000631b62f7f184e057.jpg,https://uploads7.wikiart.org/00314/images/bernadette-resha/charming-three.jpg
67,https://www.wikiart.org/en/bernadette-resha/magic-2015,Magic,,Bernadette Resha,2015,Outsider art,,flower painting,,,,,,"Flower,Plant,Petal,Crocus",img/full/652aaac8eec50eaad11873d25f79886836cf94a5.jpg,https://uploads7.wikiart.org/00314/images/bernadette-resha/magic.jpg
68,https://www.wikiart.org/en/gretchen-andrew/the-next-american-president-2017,The Next American President,,Gretchen Andrew,2017,Cyber Art,,figurative,collage,,,,,,img/full/e4617495d9415671901e03bf95bdfdacded35a1c.jpg,https://uploads5.wikiart.org/00323/images/gretchen-andrew/gretchen-andrew-021-the-next-american-president-91-5x61cm2020-web.jpg!Large.jpg
69,https://www.wikiart.org/en/bernadette-resha/crimson-burst-2015,Crimson Burst,,Bernadette Resha,2015,Outsider art,,flower painting,,,,,,"Flower,Zinnia,Plant,Petal,commonzinnia",img/full/ad22f39207fbfa7c5daa96c160ffc53ee7b733c8.jpg,https://uploads6.wikiart.org/00314/images/bernadette-resha/crimson-burst.jpg
70,https://www.wikiart.org/en/bernadette-resha/wine-for-three-2015,Wine for Three,,Bernadette Resha,2015,Outsider art,,still life,,,,,,"Stemware,Wineglass,Drinkware,Champagnestemware,Tableware",img/full/c42ca301669bf9793860048f83973bd39f5a9909.jpg,https://uploads3.wikiart.org/00314/images/bernadette-resha/wine-for-three-2015.jpg
71,https://www.wikiart.org/en/bernadette-resha/three-flower-vases-2015,Three Flower Vases,,Bernadette Resha,2015,Outsider art,,flower painting,,,,,,,img/full/e45615828397c7e0c4eb27fc38f3d1af3b48b142.jpg,https://uploads2.wikiart.org/00314/images/bernadette-resha/three-flower-vases.jpg
72,https://www.wikiart.org/en/bernadette-resha/morning-sun-2015,Morning Sun,,Bernadette Resha,2015,Outsider art,,flower painting,,,,,,"Sunflower,Flower,Plant",img/full/744d3e3234cbd05dd7c1474f295ca906ab0129db.jpg,https://uploads4.wikiart.org/00314/images/bernadette-resha/morning-sun.jpg
73,https://www.wikiart.org/en/bernadette-resha/goldie-2015,Goldie,,Bernadette Resha,2015,Outsider art,,flower painting,,,,,,"Sunflower,Flower,Sunflowerseed,Plant,Petal,Floweringplant",img/full/cdd13cb81f9eccde186f94caeeb4ec48c5f58c1a.jpg,https://uploads8.wikiart.org/00314/images/bernadette-resha/goldie.jpg
74,https://www.wikiart.org/en/bernadette-resha/spring-morning-2015,Spring Morning,,Bernadette Resha,2015,Outsider art,,animal painting,,,,,,"Bird,robin,Europeanrobin,Songbird,Perchingbird",img/full/26c81c147c25f83140fe050deffb699775be6be3.jpg,https://uploads8.wikiart.org/00314/images/bernadette-resha/spring-morning.jpg!Large.jpg
75,https://www.wikiart.org/en/bernadette-resha/arizona-2015,Arizona,,Bernadette Resha,2015,Outsider art,,landscape,,,,,,"Nature,Atmosphericphenomenon,Bank,Naturallandscape,Sky,morning,Tree",img/full/26521f1e8f4efbbcdcdd2559c4f27b40b0fd2297.jpg,https://uploads0.wikiart.org/00314/images/bernadette-resha/arizona.jpg
76,https://www.wikiart.org/en/bernadette-resha/crimson-2014,Crimson,,Bernadette Resha,2014,Outsider art,,flower painting,,,,,,"Flower,Tulip,Petal,Plant,Stilllifephotography,Floweringplant,Botany",img/full/b1daa3b44f941be75f5a46f7a4fa6efee2c14da9.jpg,https://uploads0.wikiart.org/00314/images/bernadette-resha/crimson.jpg
77,https://www.wikiart.org/en/bernadette-resha/carrots-2017,Carrots,,Bernadette Resha,2017,Outsider art,,figurative,,,,,,"Carrot,Vegetable,Plant,Food",img/full/ffbace74c229878256af54f17e62fb7abd2582ea.jpg,https://uploads1.wikiart.org/00314/images/bernadette-resha/carrots.jpg!Large.jpg
78,https://www.wikiart.org/en/bernadette-resha/liliy-2015,Liliy,,Bernadette Resha,2015,Outsider art,,flower painting,,,,,,"Flower,Lily,yellowCanadalily,Petal,Plant,Floweringplant,Lilyfamily,Botany",img/full/8b193d04379a6c82d36ae2c4eda20343c0e07ada.jpg,https://uploads8.wikiart.org/00314/images/bernadette-resha/liliy.jpg!Large.jpg
79,https://www.wikiart.org/en/bernadette-resha/jail-bird-2014,Jail Bird,,Bernadette Resha,2014,Outsider art,,animal painting,,,,,,"Cage,Birdsupply,Bird,Petsupply",img/full/c60521dfdab77bcdc2e925b113718206fcd84b70.jpg,https://uploads3.wikiart.org/00314/images/bernadette-resha/jail-bird.jpg!Large.jpg
80,https://www.wikiart.org/en/bernadette-resha/fruit-with-tulips-2016,Fruit with Tulips,,Bernadette Resha,2016,Outsider art,,still life,,,,,,"Stilllifephotography,Flower,Coquelicot,Plant,Tulip,Window",img/full/623fd039d8659b1357c13cee7ee84ac92e5123d6.jpg,https://uploads6.wikiart.org/00314/images/bernadette-resha/fruit-with-tulips-2016.jpg
81,https://www.wikiart.org/en/bernadette-resha/nectar-2014,Nectar,,Bernadette Resha,2014,Outsider art,,animal painting,,,,,,Hummingbird,img/full/7374f76d5dc5211cd244b90b8614c66a4a08bcc2.jpg,https://uploads0.wikiart.org/00314/images/bernadette-resha/nectar.jpg!Large.jpg
82,https://www.wikiart.org/en/bernadette-resha/early-spring-2014,Early Spring,,Bernadette Resha,2014,Outsider art,,flower painting,,,,,,"Flower,Plant,Botany",img/full/858bb76c4430f5c1a26fbea3df565a37fc0e1fca.jpg,https://uploads5.wikiart.org/00314/images/bernadette-resha/early-spring.jpg
83,https://www.wikiart.org/en/bernadette-resha/freckles-2014,Freckles,,Bernadette Resha,2014,Outsider art,,flower painting,,,,,,"Flower,Plant,yellowCanadalily,Leaf,tigerlily,Petal",img/full/d6fd942e71c37a197f986d55f0926cc5e12e81dd.jpg,https://uploads1.wikiart.org/00314/images/bernadette-resha/freckles.jpg
84,https://www.wikiart.org/en/bernadette-resha/fireburst-2014,Fireburst,,Bernadette Resha,2014,Outsider art,,flower painting,,,,,,"Flower,Floweringplant,Plant,Orange,Botany,Sunflower,englishmarigold,Leaf,Petal",img/full/b80cfcb9b35ab36b12b920c8754beecbf543df13.jpg,https://uploads3.wikiart.org/00314/images/bernadette-resha/fireburst.jpg!Large.jpg
85,https://www.wikiart.org/en/bernadette-resha/sunburst-2014,Sunburst,,Bernadette Resha,2014,Outsider art,,flower painting,,,,,,"Flower,Orange,Petal,Eschscholziacalifornica,Plant,Floweringplant,Coquelicot",img/full/fa7e04b0366bdbe4d997e945c1767accbde51931.jpg,https://uploads1.wikiart.org/00314/images/bernadette-resha/sunburst.jpg
86,https://www.wikiart.org/en/bernadette-resha/natures-best-2014,Natures Best,,Bernadette Resha,2014,Outsider art,,figurative,,,,,,"Mothsandbutterflies,Butterfly,Insect,Invertebrate,Pollinator,Brush-footedbutterfly,Leaf,Apatura,Monarchbutterfly",img/full/60807bd62e4e2672739ad189bec1a5c6b9bd09b6.jpg,https://uploads5.wikiart.org/00314/images/bernadette-resha/natures-best.jpg
87,https://www.wikiart.org/en/bernadette-resha/falling-leaves-2014,Falling Leaves,,Bernadette Resha,2014,Outsider art,,figurative,,,,,,"Leaf,Tree,Botany,Blackmaple,Plant,Organism",img/full/a6a85ec31e47a8d65acd09948affdbd0b0fd57dd.jpg,https://uploads7.wikiart.org/00314/images/bernadette-resha/falling-leaves.jpg
88,https://www.wikiart.org/en/bernadette-resha/colors-of-summer-2014,Colors of Summer,,Bernadette Resha,2014,Outsider art,,flower painting,,,,,,"Sunflower,Flower,Orange,Plant,Sunflowerseed,Vegetarianfood",img/full/930e42da6792cbb939ede4ba3274d51e938c8434.jpg,https://uploads1.wikiart.org/00314/images/bernadette-resha/colors-of-summer.jpg!Large.jpg
89,https://www.wikiart.org/en/bernadette-resha/moonlight-crows-2014,Moonlight Crows,,Bernadette Resha,2014,Outsider art,,figurative,,,,,,,img/full/aee1da23bde0fa30ac4e64a6c1f3094efd723701.jpg,https://uploads8.wikiart.org/00314/images/bernadette-resha/moonlight-crows.jpg
90,https://www.wikiart.org/en/bernadette-resha/desirable-2015,Desirable,,Bernadette Resha,2015,Outsider art,,still life,,,,,,"Fruit,Plant,Food,Apple,Seedlessfruit,Berry,Stilllifephotography",img/full/8e5b4b25231d3f39335f802525d29e4cd563c0cb.jpg,https://uploads3.wikiart.org/00314/images/bernadette-resha/desirable.jpg!Large.jpg
91,https://www.wikiart.org/en/bernadette-resha/gathering-of-ghosts-2014,Gathering of Ghosts,,Bernadette Resha,2014,Outsider art,,figurative,,,,,,,img/full/77ac69c5c0c768736ab0853b2bfb4772284bb55e.jpg,https://uploads3.wikiart.org/00314/images/bernadette-resha/gathering-of-ghosts.jpg
92,https://www.wikiart.org/en/bernadette-resha/down-to-earth-2014,Down to Earth,,Bernadette Resha,2014,Outsider art,,still life,,,,,,"Blueandwhiteporcelain,Majorelleblue",img/full/18165a49490a2f90131f8a09e855d30ef249f18b.jpg,https://uploads6.wikiart.org/00314/images/bernadette-resha/down-to-earth.jpg
93,https://www.wikiart.org/en/leon-tarasewicz/poland-national-gallery-s-great-hall-staircase-2006,Poland National Gallery’s Great Hall Staircase,,Leon Tarasewicz,2006,Conceptual Art,,installation,,,,,,"Stairs,Orange,Floor,Property,Tile,Line,Flooring",img/full/5ed0f467ceeb5aa8e6d72d34a0d43cbe03c4ff83.jpg,https://uploads1.wikiart.org/00136/images/leon-tarasewicz/poland-national-gallery-s-great-hall-staircase-2006.jpg!Large.jpg
94,https://www.wikiart.org/en/bernadette-resha/mail-box-2013,Mail Box,,Bernadette Resha,2013,Outsider art,,flower painting,,,,,,"Flower,Floweringplant,Plant,Pink,Floraldesign,Petal,Houseplant",img/full/9df24cd56ff87c3e77a3c85372a4bacadb3732b2.jpg,https://uploads7.wikiart.org/00314/images/bernadette-resha/mail-box-2013.jpg!Large.jpg
95,https://www.wikiart.org/en/bernadette-resha/mornings-glory-2014,Morning's Glory,,Bernadette Resha,2014,Outsider art,,flower painting,,,,,,"Flower,Floweringplant,cretancrocus,tommiecrocus,springcrocus,Plant,Crocus,Petal,snowcrocus",img/full/e642f244f151c6a2c5681e8479ae92e57cdb961c.jpg,https://uploads4.wikiart.org/00314/images/bernadette-resha/morning-s-glory-2014.jpg
96,https://www.wikiart.org/en/bernadette-resha/pygmy-blue-2012,Pygmy Blue,,Bernadette Resha,2012,Outsider art,,figurative,,,,,,Butterfly,img/full/d78b5c8f1ecd92f6b5b881509253612e9f7ea65a.jpg,https://uploads8.wikiart.org/00314/images/bernadette-resha/pygmy-blue-2012.jpg
97,https://www.wikiart.org/en/bernadette-resha/magnificent-2012,Magnificent,,Bernadette Resha,2012,Outsider art,,figurative,,,,,,,img/full/2f1b2ad057c2ae821d63bf4121f8414602b90eea.jpg,https://uploads0.wikiart.org/00314/images/bernadette-resha/magnificent-2012.jpg
98,https://www.wikiart.org/en/bernadette-resha/paradise-2017,Paradise,,Bernadette Resha,2017,Outsider art,,flower painting,,,,,,"Flower,Plant,Floweringplant,Botany",img/full/7d7b7f7b1def756ccb6a149d0a2edbe5facea2e3.jpg,https://uploads2.wikiart.org/00314/images/bernadette-resha/paradise.jpg!Large.jpg
99,https://www.wikiart.org/en/bernadette-resha/morning-nectar-2013,Morning Nectar,,Bernadette Resha,2013,Outsider art,,flower painting,,,,,,"Flower,Floweringplant,Plant,Tulip,Crocus,Petal,spring",img/full/09823f382e5231be281ebbe9b29a986404bcbd4e.jpg,https://uploads3.wikiart.org/00314/images/bernadette-resha/morning-nectar-2013.jpg
100,https://www.wikiart.org/en/bernadette-resha/violin-keys-2012,Violin Keys,,Bernadette Resha,2012,Outsider art,,figurative,,,,,,"Musicalinstrument,Stringinstrument",img/full/1da8c084ecbcf2f7520a32982714ff051f868a35.jpg,https://uploads0.wikiart.org/00314/images/bernadette-resha/violin-keys-2012.jpg
101,https://www.wikiart.org/en/sm-sultan/study-for-a-male-head-1956,Study for a Male Head,,SM Sultan,1956,"Social Realism,Expressionism",,sketch and study,,,,,,"Facialhair,Sketch,Face,Beard,Head,Chin",img/full/5155c13336f924dbefde182b74c446c0d5cb3a92.jpg,https://uploads6.wikiart.org/00138/images/sm-sultan/study-for-a-male-head-1956.jpg!Large.jpg
102,https://www.wikiart.org/en/bernadette-resha/colors-of-summer-2014-0,Colors of Summer,,Bernadette Resha,2014,Outsider art,,tessellation,,,,,,Circle,img/full/272d5cb2adb0b0e645d02ec310443e6389355c62.jpg,https://uploads2.wikiart.org/00314/images/bernadette-resha/colors-of-summer-1.jpg
103,https://www.wikiart.org/en/bernadette-resha/pink-lotus-2011,Pink Lotus,,Bernadette Resha,2011,Outsider art,,flower painting,,,,,,"fragrantwhitewaterlily,Flower,Petal,Aquaticplant,waterlily,Sacredlotus,Lotus,Lotusfamily,Plant",img/full/9799cbc600efbfd51e668548ec2e602890a3cb34.jpg,https://uploads8.wikiart.org/00314/images/bernadette-resha/pink-lotus-2011.jpg
104,https://www.wikiart.org/en/bernadette-resha/glorious-2012,Glorious,,Bernadette Resha,2012,Outsider art,,flower painting,,,,,,,img/full/1fb0f4803d6ebd8b654641b643da62cc4bf09dee.jpg,https://uploads6.wikiart.org/00314/images/bernadette-resha/glorious-2012.jpg
105,https://www.wikiart.org/en/bernadette-resha/zebra-2012,Zebra,,Bernadette Resha,2012,Outsider art,,animal painting,,,,,,Zebra,img/full/67eb8d69006ec786d89261c7f2ba2b807a3ea609.jpg,https://uploads3.wikiart.org/00314/images/bernadette-resha/zebra-2012.jpg
106,https://www.wikiart.org/en/bernadette-resha/life-is-a-bowl-of-cherries-2010,Life is a Bowl of Cherries,,Bernadette Resha,2010,Outsider art,,still life,,,,,,"Naturalfoods,Cherry,Fruit,Food,Stilllifephotography,Plant,Acerola,Superfood",img/full/ad92997f06f95ab20aecfc58dee377aa794b7ea2.jpg,https://uploads6.wikiart.org/00314/images/bernadette-resha/life-is-a-bowl-of-cherries-2010.jpg
107,https://www.wikiart.org/en/bernadette-resha/radiant-blue-2011,Radiant Blue,,Bernadette Resha,2011,Outsider art,,figurative,,,,,,"Mothsandbutterflies,Butterfly,Insect,Invertebrate,Pollinator,Leaf,Apatura,Wing",img/full/7978c1528e489bf0c50b6b208c110b14556347c0.jpg,https://uploads1.wikiart.org/00314/images/bernadette-resha/radiant-blue-2011.jpg
108,https://www.wikiart.org/en/bernadette-resha/harvest-time-2014,Harvest Time,,Bernadette Resha,2014,Outsider art,,flower painting,,,,,,Orange,img/full/178e8156b03514845d92f093d2ccdbd16dc5c1fb.jpg,https://uploads6.wikiart.org/00314/images/bernadette-resha/harvest-time.jpg!Large.jpg
109,https://www.wikiart.org/en/taki-183/print-1,Print,,TAKI 183,,Street art,,graffiti,,,,,,"Text,Font",img/full/c96bf00430d49b83d3250b4d3d211a29259eb22f.jpg,https://uploads4.wikiart.org/images/taki-183/print-1.jpg
110,https://www.wikiart.org/en/bernadette-resha/summer-radiance-2008,Summer Radiance,,Bernadette Resha,2008,Outsider art,,flower painting,,,,,,"Flower,Sunflower,Floweringplant,Petal,Plant,Sky",img/full/b6abf7978b964ded2f7eb62bf9ee0582b0f8e9ae.jpg,https://uploads4.wikiart.org/00314/images/bernadette-resha/summer-radiance-2008.jpg
111,https://www.wikiart.org/en/taki-183/print,Print,,TAKI 183,,Street art,,graffiti,,,,,,"Text,Font",img/full/cab05e5bbc422cb1cd3fae94dc35fa14bb3c7474.jpg,https://uploads2.wikiart.org/images/taki-183/print.jpg
112,https://www.wikiart.org/en/taki-183/taki-183-spawns-pen-pals,Taki 183 Spawns Pen Pals,,TAKI 183,,Street art,,,,,,,,,img/full/428a6c730bc39eeb5f430912952d2f45882925bb.jpg,https://uploads3.wikiart.org/images/taki-183/taki-183-spawns-pen-pals.jpg
113,https://www.wikiart.org/en/bernadette-resha/fun-on-the-beach-2014,Fun on the Beach,,Bernadette Resha,2014,Outsider art,,still life,,,,,,Shovel,img/full/b8cf329025fa643ca3b9ca10f7bc94fe1a845cda.jpg,https://uploads0.wikiart.org/00314/images/bernadette-resha/fun-on-the-beach.jpg
114,https://www.wikiart.org/en/bernadette-resha/midnight-2011,Midnight,,Bernadette Resha,2011,Outsider art,,animal painting,,,,,,"Cat,Smalltomedium-sizedcats,Felidae,Whiskers,Fur",img/full/3f052b19bdeb1c084f9288fd705c0cdbfb648075.jpg,https://uploads6.wikiart.org/00314/images/bernadette-resha/midnight-2011.jpg
115,https://www.wikiart.org/en/taki-183/metro-tag,Metro Tag,,TAKI 183,,Street art,,graffiti,,,,,,"Transport,Metro,Publictransport,Modeoftransport,Metrostation,Vehicle,Metropolitanarea,Advertising",img/full/27c7440e0741ac4f1fd8f9b364d8e02bc41d44e9.jpg,https://uploads6.wikiart.org/images/taki-183/metro-tag.jpg
116,https://www.wikiart.org/en/bernadette-resha/the-heavenly-hibiscus-2009,The Heavenly Hibiscus,,Bernadette Resha,2009,Outsider art,,flower painting,,,,,,"Flower,Floweringplant,Petal,Plant,Hibiscus,Pink,Botany",img/full/0a140b3d9509e145c18a88ba905a74355999eb2e.jpg,https://uploads1.wikiart.org/00314/images/bernadette-resha/the-heavenly-hibiscus-2009.jpg
117,https://www.wikiart.org/en/taki-183/untitled-print,Untitled Print,,TAKI 183,,Street art,,graffiti,,,,,,"Text,Font,Pink",img/full/b20c05c67dd83f84bfc6be1c15f4c2f333b25d96.jpg,https://uploads2.wikiart.org/images/taki-183/untitled-print.jpg
